work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2023,SE,FT,Machine Learning Engineer,134500,USD,134500,US,0,US,L
2022,MI,FT,Data Scientist,1100000,INR,13989,IN,100,IN,L
2023,MI,FT,Data Scientist,130000,USD,130000,US,0,US,M
2023,MI,FT,Data Scientist,90000,USD,90000,US,0,US,M
2023,EN,FT,Data Engineer,160000,USD,160000,US,0,US,M
2023,EN,FT,Data Engineer,135000,USD,135000,US,0,US,M
2022,SE,FT,Manager Data Management,125000,USD,125000,US,100,US,L
2022,SE,FT,Data Engineer,175000,USD,175000,US,0,US,M
2022,SE,FT,Data Engineer,155000,USD,155000,US,0,US,M
2022,SE,FT,Data Engineer,153600,USD,153600,US,0,US,M
2022,SE,FT,Data Engineer,106800,USD,106800,US,0,US,M
2022,SE,FT,Data Scientist,150000,USD,150000,US,0,US,M
2022,SE,FT,Data Scientist,140000,USD,140000,US,0,US,M
2022,SE,FT,Data Science Consultant,122000,USD,122000,US,0,US,M
2022,SE,FT,Data Science Consultant,94500,USD,94500,US,0,US,M
2022,SE,FT,Data Engineer,170000,USD,170000,US,0,US,M
2022,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M
2022,SE,FT,Data Science Consultant,145000,USD,145000,US,0,US,M
2022,SE,FT,Data Science Consultant,128000,USD,128000,US,0,US,M
2022,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M
2022,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
2022,SE,FT,Data Engineer,175000,USD,175000,US,0,US,M
2022,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M
2022,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M
2022,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M
2022,SE,FT,Applied Machine Learning Scientist,150000,USD,150000,US,100,US,M
2022,MI,FT,Data Analyst,150000,USD,150000,US,0,US,M
2022,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M
2022,MI,FT,Data Scientist,150000,USD,150000,US,100,US,M
2022,MI,FT,Data Scientist,127500,USD,127500,US,100,US,M
2022,SE,FT,Data Scientist,126500,USD,126500,US,100,US,M
2022,SE,FT,Data Scientist,51000,USD,51000,US,100,US,M
2022,MI,FT,Data Engineer,260000,USD,260000,US,0,US,M
2022,MI,FT,Data Engineer,175000,USD,175000,US,0,US,M
2022,EN,FT,Applied Data Scientist,40000,USD,40000,AU,100,PK,M
2022,EN,FT,AI Programmer,40000,USD,40000,PK,100,AU,M
2022,SE,FT,Data Engineer,250000,USD,250000,US,100,US,M
2022,SE,FT,Data Engineer,63000,USD,63000,US,100,US,M
2022,SE,FT,Machine Learning Engineer,210000,USD,210000,US,100,US,M
2022,SE,FT,Machine Learning Engineer,160000,USD,160000,US,100,US,M
2022,SE,FT,Data Scientist,272550,USD,272550,US,100,US,M
2022,SE,FT,Data Scientist,198200,USD,198200,US,100,US,M
2022,MI,FT,Data Scientist,90000,EUR,94560,FR,100,FR,M
2022,MI,FT,Data Scientist,50000,EUR,52533,FR,100,FR,M
2022,SE,FT,Data Scientist,220000,USD,220000,US,0,US,M
2022,SE,FT,Data Scientist,146000,USD,146000,US,0,US,M
2022,MI,FT,Data Analyst,150000,USD,150000,US,0,US,M
2022,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M
2022,SE,FT,Machine Learning Software Engineer,248400,USD,248400,CA,100,CA,M
2022,SE,FT,Machine Learning Software Engineer,183600,USD,183600,CA,100,CA,M
2022,MI,FT,Data Engineer,150000,USD,150000,US,100,US,M
2022,MI,FT,Data Engineer,150000,USD,150000,US,100,US,M
2022,EN,FT,Machine Learning Developer,40000,USD,40000,PK,100,AU,M
2022,SE,FT,Lead Data Scientist,4460000,INR,56723,IN,0,IN,L
2022,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M
2022,MI,FT,Data Engineer,95000,USD,95000,US,0,US,M
2022,EN,FT,Data Engineer,160000,USD,160000,US,0,US,M
2022,EN,FT,Data Engineer,135000,USD,135000,US,0,US,M
2022,EN,FT,Data Science Consultant,23000,EUR,24165,IT,50,IT,M
2022,SE,FT,Data Engineer,216000,USD,216000,US,100,US,M
2022,SE,FT,Data Engineer,144000,USD,144000,US,100,US,M
2022,EN,FT,Data Engineer,85000,USD,85000,US,0,US,M
2022,EN,FT,Data Engineer,65000,USD,65000,US,0,US,M
2022,SE,FT,Data Analyst,149000,USD,149000,US,100,US,M
2022,SE,FT,Data Analyst,119000,USD,119000,US,100,US,M
2022,SE,FT,Data Scientist,140000,USD,140000,US,0,US,M
2022,SE,FT,Data Scientist,120000,USD,120000,US,0,US,M
2022,MI,FT,Data Scientist,150000,USD,150000,US,0,US,M
2022,MI,FT,Data Scientist,110000,USD,110000,US,0,US,M
2022,SE,FT,Machine Learning Engineer,246000,USD,246000,US,100,US,M
2022,SE,FT,Machine Learning Engineer,201000,USD,201000,US,100,US,M
2022,SE,FT,Data Scientist,190000,USD,190000,US,0,US,M
2022,SE,FT,Data Scientist,155000,USD,155000,US,0,US,M
2022,SE,FT,ML Engineer,235000,USD,235000,US,100,US,M
2022,SE,FT,ML Engineer,185000,USD,185000,US,100,US,M
2022,SE,FT,Cloud Database Engineer,190000,USD,190000,US,100,US,M
2022,SE,FT,Cloud Database Engineer,160000,USD,160000,US,100,US,M
2022,EN,FT,Product Data Analyst,100000,USD,100000,US,100,US,M
2022,MI,FT,Data Engineer,130000,USD,130000,US,0,US,M
2022,MI,FT,Data Engineer,115000,USD,115000,US,0,US,M
2022,MI,FT,Data Scientist,75000,GBP,92350,GB,0,GB,M
2022,MI,FT,Data Scientist,55000,GBP,67723,GB,0,GB,M
2022,MI,FT,Data Engineer,105000,USD,105000,US,0,US,M
2022,MI,FT,Data Engineer,70000,USD,70000,US,0,US,M
2022,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M
2022,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M
2022,SE,FT,Machine Learning Engineer,192000,USD,192000,US,100,US,M
2022,SE,FT,Machine Learning Engineer,164000,USD,164000,US,100,US,M
2022,SE,FT,Data Engineer,185900,USD,185900,US,0,US,M
2022,SE,FT,Data Engineer,129300,USD,129300,US,0,US,M
2022,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M
2022,SE,FT,Data Engineer,75000,USD,75000,US,0,US,M
2022,SE,FT,Data Science Manager,175000,USD,175000,US,0,US,M
2022,SE,FT,Data Science Manager,120000,USD,120000,US,0,US,M
2022,SE,FT,Data Engineer,167500,USD,167500,US,0,US,M
2022,SE,FT,Data Engineer,106500,USD,106500,US,0,US,M
2022,MI,FT,Data Analyst,75000,USD,75000,US,100,US,M
2022,MI,FT,Data Analyst,60000,USD,60000,US,100,US,M
2022,SE,FT,Applied Scientist,184000,USD,184000,US,100,US,M
2022,SE,FT,Applied Scientist,142000,USD,142000,US,100,US,M
2022,MI,FT,Data Scientist,145000,USD,145000,US,0,US,M
2022,MI,FT,Data Scientist,100000,USD,100000,US,0,US,M
2022,EN,FT,Machine Learning Software Engineer,10000,USD,10000,MA,50,MA,S
2022,MI,FT,Data Scientist,2500000,INR,31795,IN,100,US,M
2022,MI,FT,NLP Engineer,198000,PLN,44365,PL,100,PL,S
2022,SE,FT,Data Engineer,175000,USD,175000,US,0,US,M
2022,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M
2022,SE,FT,Data Engineer,175000,USD,175000,US,0,US,M
2022,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M
2022,EX,FT,Data Engineer,200000,USD,200000,US,0,US,M
2022,EX,FT,Data Engineer,145000,USD,145000,US,0,US,M
2022,MI,FT,Data Engineer,75000,GBP,92350,GB,100,GB,M
2022,MI,FT,Data Engineer,60000,GBP,73880,GB,100,GB,M
2022,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M
2022,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
2022,SE,FT,Applied Scientist,192000,USD,192000,US,100,US,M
2022,SE,FT,Applied Scientist,164000,USD,164000,US,100,US,M
2022,EX,FT,Data Engineer,310000,USD,310000,US,100,US,M
2022,EX,FT,Data Engineer,239000,USD,239000,US,100,US,M
2022,SE,FT,Data Analyst,120000,USD,120000,US,0,US,M
2022,SE,FT,Data Analyst,95000,USD,95000,US,0,US,M
2022,SE,FT,Machine Learning Engineer,145000,USD,145000,US,0,US,M
2022,SE,FT,Machine Learning Engineer,135000,USD,135000,US,0,US,M
2022,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
2022,SE,FT,Data Engineer,78000,USD,78000,US,0,US,M
2022,SE,FT,Data Engineer,70000,EUR,73546,ES,0,ES,M
2022,SE,FT,Data Engineer,35000,EUR,36773,ES,0,ES,M
2022,MI,FT,Data Engineer,160000,USD,160000,US,100,US,M
2022,MI,FT,Data Engineer,120000,USD,120000,US,100,US,M
2022,SE,FT,Data Scientist,190000,USD,190000,US,0,US,M
2022,SE,FT,Data Scientist,150000,USD,150000,US,0,US,M
2022,MI,FT,Data Engineer,2800000,INR,35610,IN,50,IN,L
2022,SE,FT,AI Scientist,125000,USD,125000,CO,100,CO,L
2022,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M
2022,SE,FT,Data Engineer,95000,USD,95000,US,0,US,M
2022,MI,FT,Data Analyst,150000,USD,150000,US,0,US,M
2022,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M
2022,SE,FT,Data Scientist,45000,EUR,47280,ES,0,ES,M
2022,SE,FT,Data Scientist,36000,EUR,37824,ES,0,ES,M
2022,SE,FT,Data Analyst,115934,USD,115934,US,100,US,M
2022,SE,FT,Data Analyst,81666,USD,81666,US,100,US,M
2022,SE,FT,Data Scientist,175000,USD,175000,US,100,US,M
2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M
2022,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M
2022,SE,FT,Data Engineer,95000,USD,95000,US,0,US,M
2022,SE,FT,Research Engineer,249500,USD,249500,US,0,US,M
2022,SE,FT,Research Engineer,149850,USD,149850,US,0,US,M
2022,MI,FT,Analytics Engineer,122500,USD,122500,US,100,US,M
2022,MI,FT,Analytics Engineer,100000,USD,100000,US,100,US,M
2022,SE,FT,Data Scientist,249500,USD,249500,US,0,US,M
2022,SE,FT,Data Scientist,149850,USD,149850,US,0,US,M
2022,EN,FT,Data Analyst,55000,USD,55000,US,0,US,M
2022,EN,FT,Data Analyst,48000,USD,48000,US,0,US,M
2022,SE,FT,Research Scientist,249500,USD,249500,US,0,US,M
2022,SE,FT,Research Scientist,149850,USD,149850,US,0,US,M
2022,MI,FT,Computer Vision Engineer,56000,EUR,58837,FR,100,FR,S
2022,SE,FT,Data Engineer,190000,USD,190000,US,100,US,M
2022,SE,FT,Data Engineer,120000,USD,120000,US,100,US,M
2022,SE,FT,Data Analyst,127000,USD,127000,US,100,US,M
2022,SE,FT,Data Analyst,104000,USD,104000,US,100,US,M
2022,SE,FT,Data Scientist,210000,USD,210000,US,100,US,M
2022,SE,FT,Data Scientist,150000,USD,150000,US,100,US,M
2022,SE,FT,Machine Learning Engineer,210000,USD,210000,US,100,US,M
2022,SE,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,M
2022,SE,FT,Data Engineer,210000,USD,210000,US,100,US,M
2022,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M
2022,SE,FT,Data Scientist,182750,USD,182750,US,100,US,M
2022,SE,FT,Data Scientist,161500,USD,161500,US,100,US,M
2022,MI,FT,Data Analyst,102640,USD,102640,US,100,US,M
2022,MI,FT,Data Analyst,66100,USD,66100,US,100,US,M
2022,SE,FT,Research Scientist,210000,USD,210000,US,100,US,M
2022,SE,FT,Research Scientist,150000,USD,150000,US,100,US,M
2022,SE,FT,Data Engineer,198800,USD,198800,US,0,US,M
2022,SE,FT,Data Engineer,122600,USD,122600,US,0,US,M
2022,MI,FT,Data Engineer,130000,USD,130000,US,100,US,M
2022,MI,FT,Data Engineer,80000,USD,80000,US,100,US,M
2022,SE,FT,Data Scientist,136000,USD,136000,US,100,US,M
2022,SE,FT,Data Scientist,104000,USD,104000,US,100,US,M
2022,SE,FT,Data Analyst,150000,USD,150000,US,100,US,M
2022,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M
2022,EN,FT,Data Engineer,160000,USD,160000,US,0,US,M
2022,EN,FT,Data Engineer,135000,USD,135000,US,0,US,M
2022,SE,FT,Data Engineer,216000,USD,216000,US,100,US,M
2022,SE,FT,Data Engineer,144000,USD,144000,US,100,US,M
